,year,age,sex,numwomen,nummen,wtssps
18298,1985,61.0,2.0,,,0.5220510713432922
18299,1985,41.0,1.0,,,0.533546071771401
18300,1985,65.0,2.0,,,0.4976918000239999
18301,1985,62.0,1.0,,,0.6805151964035522
18302,1985,47.0,2.0,,,0.7563339891196507
18303,1985,31.0,1.0,,,0.6668627122655532
18304,1985,52.0,1.0,,,0.3748852825573887
18305,1985,19.0,1.0,,,1.6957424548906583
18306,1985,26.0,2.0,,,0.693992014013517
18307,1985,75.0,1.0,,,0.4953963221831678
18308,1985,84.0,1.0,,,0.5773681007756785
18309,1985,43.0,2.0,,,0.5487536224575751
18310,1985,23.0,1.0,,,0.5652111206117151
18311,1985,44.0,2.0,,,0.5487536224575751
18312,1985,51.0,1.0,,,0.4791390496102221
18313,1985,25.0,1.0,,,0.5669226602088335
18314,1985,23.0,2.0,,,1.9940291043834788
18315,1985,38.0,2.0,,,0.5476487647984343
18316,1985,35.0,2.0,,,0.4835255730403896
18317,1985,49.0,1.0,,,0.4887766588769928
18318,1985,71.0,2.0,,,0.4727656045663508
18319,1985,23.0,1.0,,,0.8488699365608244
18320,1985,42.0,2.0,,,1.2464358856901863
18321,1985,39.0,1.0,,,0.8808694257108827
18322,1985,59.0,2.0,,,0.47824619449856137
18323,1985,68.0,1.0,,,0.5773681007756785
18324,1985,30.0,2.0,,,0.7197802029963639
18325,1985,60.0,1.0,,,0.4791390496102221
18326,1985,60.0,2.0,,,1.4276206747825588
18327,1985,85.0,2.0,,,0.4727656045663508
18328,1985,22.0,1.0,,,1.0294684564340693
18329,1985,,2.0,,,0.46427194905650465
18330,1985,21.0,2.0,,,0.693992014013517
18331,1985,27.0,1.0,,,0.5550565990000732
18332,1985,59.0,2.0,,,0.47824619449856137
18333,1985,75.0,2.0,,,0.46427194905650465
18334,1985,74.0,2.0,,,1.452486998723187
18335,1985,62.0,2.0,,,0.4005950952687947
18336,1985,42.0,2.0,,,0.5737235993817223
18337,1985,55.0,1.0,,,0.4791390496102221
18338,1985,32.0,2.0,,,0.5459954130944811
18339,1985,27.0,1.0,,,0.8336192314668579
18340,1985,61.0,1.0,,,1.0899029486031548
18341,1985,87.0,1.0,,,0.4276685057632444
18342,1985,73.0,2.0,,,0.6874145094660644
18343,1985,74.0,2.0,,,0.38904909505243923
18344,1985,47.0,2.0,,,0.9784425112059136
18345,1985,77.0,2.0,,,0.38904909505243923
18346,1985,27.0,2.0,,,1.6687550017220532
18347,1985,62.0,1.0,,,1.0424674735669044
18348,1985,45.0,2.0,,,2.584755430458466
18349,1985,59.0,2.0,,,0.4007591877132633
18350,1985,76.0,2.0,,,0.5972751587323789
18351,1985,81.0,2.0,,,0.39616658082022704
18352,1985,30.0,1.0,,,0.5487758251133878
18353,1985,60.0,2.0,,,0.42666029539080796
18354,1985,75.0,2.0,,,0.39616658082022704
18355,1985,24.0,2.0,,,0.5815491665483288
18356,1985,33.0,1.0,,,0.5588154426696867
18357,1985,24.0,2.0,,,0.41435901527492236
18358,1985,72.0,1.0,,,0.4838210397492377
18359,1985,71.0,2.0,,,0.7103204848062017
18360,1985,52.0,2.0,,,1.4846599751490537
18361,1985,69.0,1.0,,,0.6226067331887754
18362,1985,40.0,1.0,,,1.3789589279982235
18363,1985,38.0,2.0,,,1.144145296613027
18364,1985,22.0,2.0,,,0.7349233948057927
18365,1985,53.0,1.0,,,0.4512949172885395
18366,1985,35.0,2.0,,,0.5214113440618909
18367,1985,41.0,2.0,,,0.49114459874928873
18368,1985,30.0,1.0,,,0.706194017324893
18369,1985,30.0,2.0,,,0.5530332963158213
18370,1985,68.0,2.0,,,0.5006491372227067
18371,1985,72.0,1.0,,,0.6226067331887754
18372,1985,35.0,2.0,,,0.5799488773065697
18373,1985,34.0,1.0,,,0.544721181235976
18374,1985,69.0,2.0,,,1.4606066573084897
18375,1985,50.0,2.0,,,1.0589451797945661
18376,1985,56.0,1.0,,,0.6590550890260072
18377,1985,35.0,2.0,,,0.7622325612089655
18378,1985,71.0,2.0,,,0.7547968641999435
18379,1985,24.0,2.0,,,0.7217198409065354
18380,1985,72.0,2.0,,,0.5021651739590189
18381,1985,39.0,2.0,,,0.8806743186548412
18382,1985,20.0,2.0,,,1.8115650960081253
18383,1985,63.0,2.0,,,0.5082389179730713
18384,1985,75.0,2.0,,,0.5784439818595817
18385,1985,36.0,2.0,,,0.8967858763188855
18386,1985,73.0,2.0,,,0.5784439818595817
18387,1985,58.0,2.0,,,0.5958547218222559
18388,1985,67.0,1.0,,,1.6240644713661676
18389,1985,69.0,2.0,,,1.5545671217278356
18390,1985,35.0,2.0,,,0.6506576529392608
18391,1985,44.0,1.0,,,0.6036767119413833
18392,1985,59.0,1.0,,,0.5969671445457524
18393,1985,34.0,1.0,,,3.0768688004666647
18394,1985,23.0,1.0,,,2.112753139207887
18395,1985,20.0,1.0,,,2.112753139207887
18396,1985,65.0,2.0,,,0.8531018853544557
18397,1985,42.0,2.0,,,0.48232074822589005
18398,1985,35.0,2.0,,,0.5229902517110944
18399,1985,71.0,1.0,,,1.3803906308820262
18400,1985,70.0,1.0,,,0.6226067331887754
18401,1985,65.0,2.0,,,0.8531018853544557
18402,1985,61.0,1.0,,,0.632859841079343
18403,1985,73.0,2.0,,,0.5006491372227067
18404,1985,69.0,1.0,,,0.6226067331887754
18405,1985,71.0,2.0,,,0.5006491372227067
18406,1985,41.0,2.0,,,0.45675232097426904
18407,1985,67.0,1.0,,,0.6114210482346712
18408,1985,79.0,1.0,,,0.6244920748574458
18409,1985,20.0,1.0,,,3.940973992134705
18410,1985,21.0,2.0,,,0.7151022934081928
18411,1985,60.0,1.0,,,0.6168592394950706
18412,1985,22.0,2.0,,,1.81469603970604
18413,1985,22.0,2.0,,,0.8646559517121973
18414,1985,22.0,1.0,,,1.4719229157838385
18415,1985,27.0,2.0,,,0.6901468408977396
18416,1985,69.0,2.0,,,0.5784439818595817
18417,1985,56.0,2.0,,,0.4991079527669206
18418,1985,36.0,2.0,,,0.5381178246898015
18419,1985,44.0,2.0,,,0.5970989119389531
18420,1985,77.0,2.0,,,0.6086538584769194
18421,1985,70.0,1.0,,,0.6043034787520701
18422,1985,52.0,2.0,,,0.6067556275335705
18423,1985,66.0,1.0,,,1.6537760319581798
18424,1985,19.0,1.0,,,2.074795645751406
18425,1985,72.0,1.0,,,0.756921289370938
18426,1985,50.0,2.0,,,0.6555031333305711
18427,1985,62.0,1.0,,,0.5862420976567804
18428,1985,30.0,2.0,,,0.8967858763188855
18429,1985,25.0,1.0,,,1.8925516105884315
18430,1985,35.0,2.0,,,1.7035918526819729
18431,1985,49.0,1.0,,,2.7941040572414266
18432,1985,79.0,1.0,,,0.6358638961910051
18433,1985,80.0,2.0,,,0.6086538584769194
18434,1985,49.0,2.0,,,2.0092729386101413
18435,1985,27.0,2.0,,,0.5095168201790093
18436,1985,65.0,1.0,,,0.7193523190235664
18437,1985,66.0,2.0,,,0.38904909505243923
18438,1985,77.0,2.0,,,0.6082020507256842
18439,1985,84.0,2.0,,,0.38904909505243923
18440,1985,85.0,2.0,,,0.38904909505243923
18441,1985,64.0,2.0,,,0.42795228339926955
18442,1985,33.0,2.0,,,1.3149249930306364
18443,1985,41.0,1.0,,,1.0715742486410071
18444,1985,47.0,1.0,,,0.4183395925893396
18445,1985,31.0,1.0,,,1.2331805066061021
18446,1985,39.0,1.0,,,0.5588154426696867
18447,1985,43.0,1.0,,,1.619016147485596
18448,1985,43.0,1.0,,,1.0911782383708957
18449,1985,48.0,1.0,,,1.0911782383708957
18450,1985,51.0,2.0,,,0.902164562395768
18451,1985,20.0,2.0,,,1.360185280706056
18452,1985,38.0,1.0,,,0.5487758251133878
18453,1985,61.0,2.0,,,0.9186692748207866
18454,1985,81.0,1.0,,,0.41513059582716955
18455,1985,59.0,2.0,,,0.33568937260476667
18456,1985,28.0,2.0,,,0.442474913041418
18457,1985,27.0,2.0,,,1.6687550017220532
18458,1985,74.0,2.0,,,0.39616658082022704
18459,1985,42.0,2.0,,,0.6357094987812784
18460,1985,32.0,1.0,,,1.2331805066061021
18461,1985,39.0,2.0,,,1.2874027549065115
18462,1985,70.0,2.0,,,1.0646969466093612
18463,1985,37.0,1.0,,,1.2699727304204558
18464,1985,34.0,2.0,,,1.6650207909207124
18465,1985,35.0,1.0,,,0.4323462997104334
18466,1985,66.0,1.0,,,0.3879058946886915
18467,1985,54.0,1.0,,,1.4368079781947982
18468,1985,35.0,1.0,,,0.5487758251133878
18469,1985,47.0,2.0,,,2.2039752818815592
18470,1985,23.0,1.0,,,0.6985535272582651
18471,1985,32.0,1.0,,,0.43104104616606226
18472,1985,43.0,2.0,,,1.103807245864389
18473,1985,19.0,2.0,,,0.5729338874675994
18474,1985,40.0,2.0,,,0.49114459874928873
18475,1985,38.0,1.0,,,1.4376362219884709
18476,1985,23.0,1.0,,,1.801194496014463
18477,1985,22.0,2.0,,,1.7189122460521853
18478,1985,37.0,2.0,,,0.5799488773065697
18479,1985,33.0,1.0,,,0.546370674384776
18480,1985,21.0,1.0,,,1.090186108154942
18481,1985,23.0,2.0,,,2.6819513241848316
18482,1985,23.0,2.0,,,0.6046815269335355
18483,1985,21.0,1.0,,,1.1432242514894675
18484,1985,22.0,1.0,,,1.090186108154942
18485,1985,26.0,2.0,,,0.7371488472875084
18486,1985,41.0,1.0,,,0.5270738692239648
18487,1985,27.0,2.0,,,1.4001785869567165
18488,1985,31.0,1.0,,,0.706194017324893
18489,1985,20.0,1.0,,,1.139792927772354
18490,1985,80.0,1.0,,,1.3803906308820262
18491,1985,56.0,1.0,,,0.4982826195029716
18492,1985,61.0,2.0,,,0.43329110473202676
18493,1985,51.0,2.0,,,1.5723301098686664
18494,1985,31.0,2.0,,,0.5547079597303433
18495,1985,47.0,2.0,,,0.8033676425461784
18496,1985,40.0,1.0,,,0.5270738692239648
18497,1985,37.0,2.0,,,0.5799488773065697
18498,1985,42.0,1.0,,,0.528669923804078
18499,1985,28.0,2.0,,,0.5332192932356731
18500,1985,65.0,2.0,,,1.0242961773127104
18501,1985,37.0,2.0,,,0.5079260569227902
18502,1985,58.0,1.0,,,0.8082051425668464
18503,1985,37.0,2.0,,,0.39234038816685624
18504,1985,36.0,1.0,,,0.4705838623233023
18505,1985,59.0,2.0,,,0.6214949669155369
18506,1985,26.0,2.0,,,0.4897281499913272
18507,1985,58.0,1.0,,,1.1910642402800793
18508,1985,35.0,1.0,,,0.5349347796499756
18509,1985,68.0,1.0,,,0.6475258577980586
18510,1985,70.0,2.0,,,0.5912536998577572
18511,1985,31.0,1.0,,,0.544721181235976
18512,1985,34.0,2.0,,,0.6329601942173881
18513,1985,31.0,2.0,,,0.6329601942173881
18514,1985,28.0,1.0,,,0.7265980380222462
18515,1985,54.0,1.0,,,0.5478433136321783
18516,1985,33.0,2.0,,,2.6565287582244093
18517,1985,46.0,1.0,,,0.6398341394569109
18518,1985,77.0,2.0,,,1.054557470830161
18519,1985,44.0,1.0,,,0.6417716481599999
18520,1985,69.0,1.0,,,2.75145488748329
18521,1985,57.0,2.0,,,0.6260492123510703
18522,1985,89.0,1.0,,,0.7422262477535952
18523,1985,51.0,1.0,,,2.251317954526516
18524,1985,47.0,1.0,,,0.8451669595663176
18525,1985,54.0,1.0,,,0.615949475675294
18526,1985,53.0,2.0,,,0.8628686514034042
18527,1985,24.0,2.0,,,0.6830099111328144
18528,1985,57.0,1.0,,,1.6284990107204271
18529,1985,69.0,1.0,,,0.5687509808171644
18530,1985,25.0,2.0,,,1.4023706048795734
18531,1985,41.0,1.0,,,0.6417716481599999
18532,1985,53.0,2.0,,,0.8654815403047948
18533,1985,59.0,2.0,,,0.6260492123510703
18534,1985,50.0,2.0,,,1.8352547278516889
18535,1985,36.0,2.0,,,0.5899972752148712
18536,1985,54.0,2.0,,,0.33437143099657846
18537,1985,39.0,2.0,,,0.3963415073142546
18538,1985,29.0,2.0,,,2.1561840338956504
18539,1985,33.0,2.0,,,0.4475474661077746
18540,1985,54.0,2.0,,,0.3920140488185369
18541,1985,41.0,1.0,,,0.5389011325485529
18542,1985,21.0,1.0,,,1.1972474795989305
18543,1985,21.0,2.0,,,0.3244024510573984
18544,1985,21.0,2.0,,,1.3305040916852597
18545,1985,25.0,1.0,,,1.389984642098748
18546,1985,22.0,1.0,,,1.389984642098748
18547,1985,23.0,2.0,,,0.339163759931794
18548,1985,36.0,1.0,,,0.6942539219080618
18549,1985,23.0,2.0,,,0.5688589316354452
18550,1985,23.0,1.0,,,0.921890800897258
18551,1985,24.0,2.0,,,0.5688589316354452
18552,1985,23.0,2.0,,,0.44347283189792464
18553,1985,25.0,2.0,,,0.43151279526418035
18554,1985,27.0,1.0,,,0.9191076124295864
18555,1985,39.0,2.0,,,0.403592404626103
18556,1985,50.0,1.0,,,0.4898578213944418
18557,1985,49.0,2.0,,,0.4702760078042806
18558,1985,66.0,1.0,,,0.37262423305275877
18559,1985,42.0,2.0,,,1.0216921404977297
18560,1985,20.0,2.0,,,4.077077937611018
18561,1985,30.0,1.0,,,0.5466212901399606
18562,1985,25.0,2.0,,,2.07320631497659
18563,1985,30.0,2.0,,,0.4475474661077746
18564,1985,40.0,2.0,,,0.3813159743721239
18565,1985,31.0,1.0,,,1.5393669206229812
18566,1985,36.0,1.0,,,0.5466212901399606
18567,1985,29.0,1.0,,,0.695810953813129
18568,1985,30.0,2.0,,,0.403592404626103
18569,1985,39.0,1.0,,,0.5489977168326137
18570,1985,34.0,1.0,,,0.4229118848360976
18571,1985,41.0,1.0,,,0.4079754165656103
18572,1985,47.0,1.0,,,1.6126597688831315
18573,1985,58.0,1.0,,,0.3927459140196754
18574,1985,37.0,2.0,,,0.5899972752148712
18575,1985,36.0,1.0,,,0.5482765370885516
18576,1985,40.0,2.0,,,0.44172713731435803
18577,1985,59.0,1.0,,,0.509463822167419
18578,1985,22.0,1.0,,,1.389984642098748
18579,1985,45.0,1.0,,,0.4079754165656103
18580,1985,52.0,2.0,,,0.41734995726644
18581,1985,28.0,1.0,,,0.8822434987928981
18582,1985,28.0,2.0,,,0.5688589316354452
18583,1985,33.0,1.0,,,0.5368007514037413
18584,1985,37.0,2.0,,,0.42806901008258263
18585,1985,37.0,1.0,,,0.5466212901399606
18586,1986,28.0,1.0,,,1.3044408018168114
18587,1986,54.0,2.0,,,0.4896411692073435
18588,1986,44.0,2.0,,,0.40594018709419616
18589,1986,77.0,2.0,,,0.8817901738261156
18590,1986,44.0,2.0,,,1.1023678146395326
18591,1986,47.0,1.0,,,0.38225219552335676
18592,1986,19.0,2.0,,,1.551969058980643
18593,1986,36.0,1.0,,,0.969395124841999
18594,1986,27.0,2.0,,,1.060887334107635
18595,1986,51.0,1.0,,,0.5714003035453952
18596,1986,24.0,2.0,,,1.117794154816382
18597,1986,37.0,2.0,,,0.6024073864479987
18598,1986,25.0,1.0,,,1.8799099164808895
18599,1986,36.0,2.0,,,1.3286236278404246
18600,1986,66.0,2.0,,,0.5759785649016178
18601,1986,63.0,1.0,,,1.5290946548832758
18602,1986,36.0,1.0,,,0.8552165925693571
18603,1986,89.0,2.0,,,2.1376031741960797
18604,1986,45.0,2.0,,,1.0469463466026103
18605,1986,35.0,2.0,,,1.1711716736100624
18606,1986,71.0,2.0,,,0.7125343913986935
18607,1986,37.0,2.0,,,1.2152842693975998
18608,1986,46.0,2.0,,,2.289308431935765
18609,1986,27.0,2.0,,,1.5113269416762145
18610,1986,31.0,2.0,,,0.8752474632197652
18611,1986,67.0,1.0,,,1.0955375209238158
18612,1986,52.0,2.0,,,1.2618973908285556
18613,1986,20.0,1.0,,,1.9566612027252162
18614,1986,29.0,1.0,,,1.8582901918286567
18615,1986,23.0,2.0,,,1.494635424454388
18616,1986,30.0,2.0,,,0.454106984419469
18617,1986,34.0,2.0,,,0.8752474632197652
18618,1986,46.0,2.0,,,1.008269519344123
18619,1986,36.0,2.0,,,0.6402365308261422
18620,1986,22.0,2.0,,,0.8264421107751019
18621,1986,22.0,1.0,,,1.3044408018168114
18622,1986,78.0,2.0,,,0.8368485997019223
18623,1986,57.0,1.0,,,1.6519785534694882
18624,1986,40.0,2.0,,,0.7425781338831392
18625,1986,58.0,2.0,,,1.5477177056444078
18626,1986,27.0,1.0,,,1.132353217386976
18627,1986,34.0,1.0,,,1.021394232373732
18628,1986,70.0,2.0,,,2.397976417197756
18629,1986,30.0,2.0,,,0.47846563581828594
18630,1986,24.0,1.0,,,1.9566612027252162
18631,1986,19.0,1.0,,,2.3256081907368893
18632,1986,29.0,1.0,,,3.284686361454945
18633,1986,38.0,2.0,,,0.8752474632197652
18634,1986,69.0,2.0,,,0.4574743877200881
18635,1986,24.0,1.0,,,1.9566612027252162
18636,1986,42.0,2.0,,,0.7425781338831392
18637,1986,22.0,1.0,,,1.9566612027252162
18638,1986,26.0,1.0,,,1.8592681755050897
18639,1986,28.0,1.0,,,1.3904923333222712
18640,1986,22.0,1.0,,,1.239512117003393
18641,1986,49.0,1.0,,,0.8676082418724903
18642,1986,67.0,2.0,,,0.5470522776362642
18643,1986,49.0,1.0,,,2.702668071434677
18644,1986,63.0,1.0,,,1.173971002344613
18645,1986,34.0,2.0,,,0.9329859091127705
18646,1986,64.0,1.0,,,0.5187734613653512
18647,1986,31.0,1.0,,,0.4853059308126103
18648,1986,86.0,2.0,,,0.6525303373581596
18649,1986,22.0,1.0,,,0.5972955177661006
18650,1986,46.0,2.0,,,1.0747831826617635
18651,1986,74.0,2.0,,,0.8597250725925865
18652,1986,41.0,1.0,,,0.8361653055884519
18653,1986,27.0,2.0,,,1.0236623042257949
18654,1986,,2.0,,,0.8015409913415631
18655,1986,,1.0,,,1.8874169165217978
18656,1986,30.0,1.0,,,1.6094745052014587
18657,1986,23.0,2.0,,,4.639648859729425
18658,1986,29.0,2.0,,,1.6974430724846907
18659,1986,44.0,2.0,,,0.43271930558728205
18660,1986,70.0,1.0,,,0.569080296291741
18661,1986,23.0,1.0,,,0.6952461666611356
18662,1986,,2.0,,,0.83402477278711
18663,1986,48.0,1.0,,,1.4599324106255727
18664,1986,44.0,1.0,,,0.9237382371415958
18665,1986,46.0,2.0,,,1.2981579167618469
18666,1986,71.0,2.0,,,1.0941045552725284
18667,1986,42.0,2.0,,,0.6739773751918842
18668,1986,60.0,1.0,,,1.1142042223343303
18669,1986,44.0,1.0,,,0.504973760606765
18670,1986,40.0,2.0,,,1.2510371591806642
18671,1986,27.0,2.0,,,0.8809609584175184
18672,1986,26.0,1.0,,,1.8800317719404964
18673,1986,49.0,1.0,,,2.4508177865175877
18674,1986,56.0,2.0,,,0.49022662870173567
18675,1986,29.0,1.0,,,1.271799682421768
18676,1986,62.0,1.0,,,0.572083521693393
18677,1986,37.0,2.0,,,1.2953773797876067
18678,1986,41.0,2.0,,,1.1579776439263822
18679,1986,77.0,1.0,,,0.8960524235025852
18680,1986,61.0,2.0,,,2.6506424556244146
18681,1986,45.0,2.0,,,0.8217351006525464
18682,1986,84.0,2.0,,,1.318363785016213
18683,1986,72.0,1.0,,,1.4071743771974539
18684,1986,29.0,2.0,,,1.073764544617087
18685,1986,32.0,2.0,,,0.8407717017681248
18686,1986,51.0,1.0,,,0.9088893694448338
18687,1986,26.0,2.0,,,2.147529089234174
18688,1986,33.0,1.0,,,0.8429295506292085
18689,1986,68.0,2.0,,,0.8038853591249899
18690,1986,44.0,1.0,,,0.8770906722591859
18691,1986,35.0,1.0,,,0.5090587976599262
18692,1986,32.0,1.0,,,0.5363651070080446
18693,1986,66.0,1.0,,,0.7987586912816819
18694,1986,71.0,2.0,,,0.43945459500540396
18695,1986,46.0,1.0,,,2.460969412420217
18696,1986,47.0,2.0,,,0.3662553866054893
18697,1986,31.0,1.0,,,0.8354097963694374
18698,1986,54.0,2.0,,,0.3795338816341526
18699,1986,51.0,1.0,,,0.8858151185391134
18700,1986,46.0,2.0,,,0.35298194793935966
18701,1986,73.0,2.0,,,0.37754147012273986
18702,1986,67.0,2.0,,,0.37754147012273986
18703,1986,44.0,2.0,,,0.7059638958787193
18704,1986,52.0,1.0,,,1.0040788086715178
18705,1986,39.0,1.0,,,0.9312109123982506
18706,1986,42.0,1.0,,,0.8324380486822044
18707,1986,42.0,2.0,,,0.7133281815224871
18708,1986,43.0,1.0,,,0.8324380486822044
18709,1986,54.0,2.0,,,0.9065626674218188
18710,1986,37.0,1.0,,,1.5281981615477742
18711,1986,40.0,2.0,,,1.232602650978819
18712,1986,30.0,1.0,,,0.9312109123982506
18713,1986,29.0,2.0,,,0.5368822723085435
18714,1986,45.0,1.0,,,1.3156360083887781
18715,1986,21.0,1.0,,,1.879588845818656
18716,1986,27.0,2.0,,,0.9821078290859304
18717,1986,43.0,1.0,,,0.42741185227603123
18718,1986,42.0,2.0,,,1.127387488949042
18719,1986,43.0,1.0,,,0.8324380486822044
18720,1986,30.0,2.0,,,0.7979680743888377
18721,1986,34.0,1.0,,,0.9811617891126456
18722,1986,38.0,1.0,,,0.5090587976599262
18723,1986,36.0,1.0,,,0.9312109123982506
18724,1986,60.0,2.0,,,0.9911690151752882
18725,1986,77.0,2.0,,,0.4678851505812756
18726,1986,43.0,1.0,,,0.6338905642223445
18727,1986,36.0,2.0,,,0.41105639036002345
18728,1986,63.0,1.0,,,0.46106894044638985
18729,1986,35.0,1.0,,,0.959387245178848
18730,1986,24.0,2.0,,,0.9114228598489572
18731,1986,63.0,1.0,,,1.6519785534694882
18732,1986,76.0,1.0,,,0.8315117133447946
18733,1986,42.0,2.0,,,0.7425781338831392
18734,1986,76.0,1.0,,,0.568400664784538
18735,1986,56.0,1.0,,,1.0452509620796417
18736,1986,68.0,1.0,,,1.0955375209238158
18737,1986,19.0,1.0,,,2.608881603633623
18738,1986,74.0,2.0,,,0.4574743877200881
18739,1986,63.0,2.0,,,0.4896411692073435
18740,1986,50.0,1.0,,,1.0452509620796417
18741,1986,64.0,2.0,,,0.9437361809894981
18742,1986,47.0,1.0,,,0.8665720895036109
18743,1986,54.0,2.0,,,1.415604271484246
18744,1986,56.0,2.0,,,1.4689235076220304
18745,1986,42.0,1.0,,,0.8665720895036109
18746,1986,35.0,2.0,,,0.8752474632197652
18747,1986,20.0,2.0,,,2.235588309632764
18748,1986,27.0,2.0,,,0.9113687349456993
18749,1986,54.0,1.0,,,0.6020506596966746
18750,1986,39.0,2.0,,,0.47846563581828594
18751,1986,44.0,2.0,,,0.6322678425713615
18752,1986,32.0,2.0,,,0.9569312716365719
18753,1986,42.0,2.0,,,0.7824106018262762
18754,1986,70.0,2.0,,,0.5131975880590294
18755,1986,54.0,2.0,,,0.4703543356478426
18756,1986,24.0,2.0,,,0.9821078290859304
18757,1986,40.0,2.0,,,0.7325107732109786
18758,1986,26.0,2.0,,,0.8437423065461287
18759,1986,25.0,1.0,,,1.9692568370221875
18760,1986,32.0,2.0,,,0.7223185010028909
18761,1986,39.0,2.0,,,0.7223185010028909
18762,1986,37.0,2.0,,,0.7223185010028909
18763,1986,66.0,2.0,,,0.42352834838439274
18764,1986,51.0,2.0,,,0.42576344789930426
18765,1986,38.0,1.0,,,0.8429295506292085
18766,1986,27.0,2.0,,,1.6106468169256298
18767,1986,63.0,1.0,,,2.1158767518929498
18768,1986,66.0,2.0,,,0.4929828735160203
18769,1986,37.0,2.0,,,0.8407717017681248
18770,1986,28.0,2.0,,,0.9321087895439585
18771,1986,36.0,2.0,,,0.7979680743888377
18772,1986,83.0,2.0,,,0.43945459500540396
18773,1986,86.0,2.0,,,1.318363785016213
18774,1986,24.0,1.0,,,1.879588845818656
18775,1986,62.0,2.0,,,0.9065626674218188
18776,1986,46.0,2.0,,,1.5031833185987233
18777,1986,22.0,2.0,,,1.073764544617087
18778,1986,81.0,1.0,,,1.4611530399114063
18779,1986,39.0,2.0,,,0.4596190035040405
18780,1986,40.0,2.0,,,0.7133281815224871
18781,1986,44.0,1.0,,,0.43382988395090577
18782,1986,83.0,2.0,,,0.7663757787315697
18783,1986,39.0,1.0,,,0.5648913779184079
18784,1986,21.0,2.0,,,1.1915329544582136
18785,1986,45.0,1.0,,,2.1282437815762245
18786,1986,31.0,1.0,,,0.5951925902428621
18787,1986,58.0,1.0,,,1.2835336420232675
18788,1986,32.0,1.0,,,1.0611326792345233
18789,1986,51.0,1.0,,,1.173971002344613
18790,1986,35.0,2.0,,,1.5300873694770942
18791,1986,25.0,2.0,,,1.0898235083787455
18792,1986,36.0,2.0,,,0.885487663013616
18793,1986,65.0,2.0,,,0.8520554858850908
18794,1986,63.0,2.0,,,0.8967616084698854
18795,1986,48.0,2.0,,,0.7434660278065887
18796,1986,62.0,1.0,,,1.173971002344613
18797,1986,68.0,1.0,,,0.6383977842439005
18798,1986,24.0,1.0,,,2.085738499983409
18799,1986,31.0,1.0,,,1.0802153485250383
18800,1986,46.0,2.0,,,0.6280479240115644
18801,1986,30.0,1.0,,,0.9280278221377471
18802,1986,40.0,1.0,,,0.9656376927187303
18803,1986,19.0,2.0,,,1.0156157556145113
18804,1986,25.0,2.0,,,1.6829742302767734
18805,1986,27.0,1.0,,,0.6546644403533289
18806,1986,22.0,2.0,,,1.7732502753389552
18807,1986,58.0,1.0,,,1.105445964458758
18808,1986,61.0,2.0,,,0.4448827039412973
18809,1986,64.0,2.0,,,0.41784986816218883
18810,1986,33.0,2.0,,,0.7952404383914913
18811,1986,29.0,1.0,,,1.056511303857431
18812,1986,60.0,2.0,,,1.4971275664452386
18813,1986,39.0,1.0,,,0.880781991892915
18814,1986,32.0,1.0,,,1.2907951079460331
18815,1986,27.0,2.0,,,0.591083425112985
18816,1986,26.0,1.0,,,0.8534275415193207
18817,1986,34.0,2.0,,,1.3193061657569294
18818,1986,32.0,2.0,,,0.5880276860591618
18819,1986,63.0,2.0,,,1.3011143008190913
18820,1986,75.0,2.0,,,2.0158982468601168
18821,1986,64.0,2.0,,,1.1598387871858047
18822,1986,57.0,1.0,,,1.4410711405392955
18823,1986,63.0,1.0,,,1.4410711405392955
18824,1986,41.0,2.0,,,1.6180458749837348
18825,1986,50.0,2.0,,,1.3011143008190913
18826,1986,58.0,1.0,,,1.5183713159553744
18827,1986,30.0,2.0,,,1.2066899776554603
18828,1986,21.0,1.0,,,2.697618173390761
18829,1986,70.0,1.0,,,1.3464005462337583
18830,1986,52.0,2.0,,,1.806494629058216
18831,1986,51.0,1.0,,,1.6600756417489262
18832,1986,26.0,1.0,,,1.4662955318182127
18833,1986,36.0,2.0,,,1.2066899776554603
18834,1986,29.0,1.0,,,1.6031398053941142
18835,1986,54.0,1.0,,,2.030258922471398
18836,1986,28.0,1.0,,,1.644899365975579
18837,1986,41.0,1.0,,,0.6531146611663545
18838,1986,34.0,2.0,,,1.2066899776554603
18839,1986,33.0,1.0,,,1.4081802407132538
18840,1986,32.0,2.0,,,1.2066899776554603
18841,1986,35.0,1.0,,,2.0047348276195884
18842,1986,70.0,2.0,,,0.42798251489817146
18843,1986,50.0,1.0,,,0.9184479848469742
18844,1986,28.0,1.0,,,0.9949835669845722
18845,1986,43.0,1.0,,,0.43858234721921263
18846,1986,34.0,1.0,,,1.0724433431025453
18847,1986,31.0,1.0,,,0.851794479251364
18848,1986,31.0,2.0,,,0.7690681931899243
18849,1986,30.0,1.0,,,1.2460877172415392
18850,1986,29.0,1.0,,,0.5730973083235186
18851,1986,33.0,2.0,,,0.4204213294016068
18852,1986,37.0,2.0,,,0.4204213294016068
18853,1986,36.0,1.0,,,1.5283271340266793
18854,1986,34.0,2.0,,,0.7299149863189796
18855,1986,48.0,2.0,,,0.9787401524598122
18856,1986,69.0,2.0,,,0.450939829458133
18857,1986,70.0,2.0,,,0.450939829458133
18858,1986,21.0,2.0,,,1.9643814284030452
18859,1986,20.0,1.0,,,1.4984714210056662
18860,1986,33.0,1.0,,,0.8552165925693571
